ID,rodada,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,estadio,mandante_placar,visitante_placar,mandante_estado,visitante_estado,ano,mes,dia_semana,resultado,total_gols
6792,29,2019-10-31,19:15,Santos,Bahia,4-3-3,4-3-3,J. Sampaoli Moya,R. Machado Marques,Santos,Estádio Urbano Caldeira,1,0,SP,BA,2019,10,Thursday,Vitória mandante,1
6793,29,2019-10-31,20:03,Goias,Flamengo,4-1-4-1,4-2-3-1,N. da Silveira Júnior,J. Pinheiro de Jesus,-,Estádio do Governo do Estado de Goiás (Serra Dourada),2,2,GO,RJ,2019,10,Thursday,Empate,4
6794,29,2019-10-31,21:30,Internacional,Athletico-PR,4-2-3-1,4-2-3-1,J. Mannarino,T. Retzalff Nunes,-,Estádio José Pinheiro Borda,1,1,RS,PR,2019,10,Thursday,Empate,2
6795,29,2019-10-31,21:30,Botafogo-RJ,Cruzeiro,4-2-3-1,4-2-3-1,A. Valentim do Carmo Neto,A. da Silva Braga,Cruzeiro,Estádio Nilton Santos,0,2,RJ,MG,2019,10,Thursday,Vitória visitante,2
6796,30,2019-11-02,17:01,Fortaleza,Atlético-MG,4-2-3-1,4-2-3-1,R. Ceni,V. Carmo Mancini,-,Arena Castelão,2,2,CE,MG,2019,11,Saturday,Empate,4
6798,30,2019-11-02,19:00,Palmeiras,Ceara,4-2-3-1,4-1-4-1,L. Venker de Menezes,A. Batista,Palmeiras,Allianz Parque,1,0,SP,CE,2019,11,Saturday,Vitória mandante,1
6797,30,2019-11-02,19:01,Fluminense,Vasco,4-3-1-2,4-2-3-1,M. de Oliveira,V. Luxemburgo da Silva,-,Maracanã,0,0,RJ,RJ,2019,11,Saturday,Empate,0
6799,30,2019-11-02,21:01,Chapecoense,Sao Paulo,4-1-4-1,4-2-3-1,M. dos Santos Gonçalves,F. Diniz Silva,Sao Paulo,Arena Condá,0,3,SC,SP,2019,11,Saturday,Vitória visitante,3
6801,30,2019-11-03,13:25,Athletico-PR,CSA,4-2-3-1,4-2-3-1,T. Retzalff Nunes,A. Fucks,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,AL,2019,11,Sunday,Vitória mandante,1
6800,30,2019-11-03,16:00,Flamengo,Corinthians,4-2-2-2,4-4-2,J. Pinheiro de Jesus,F. Carille,Flamengo,Maracanã,4,1,RJ,SP,2019,11,Sunday,Vitória mandante,5
6802,30,2019-11-03,18:00,Gremio,Internacional,4-2-3-1,4-2-3-1,Renato Gaúcho,J. Mannarino,Gremio,Arena do Grêmio,2,0,RS,RS,2019,11,Sunday,Vitória mandante,2
6803,30,2019-11-03,19:00,Santos,Botafogo-RJ,4-3-3,4-2-3-1,J. Sampaoli Moya,A. Valentim do Carmo Neto,Santos,Estádio Urbano Caldeira,4,1,SP,RJ,2019,11,Sunday,Vitória mandante,5
6804,30,2019-11-03,19:00,Cruzeiro,Bahia,4-2-3-1,4-3-3,A. da Silva Braga,R. Machado Marques,-,Mineirão,1,1,MG,BA,2019,11,Sunday,Empate,2
6805,30,2019-11-03,19:31,Goias,Avai,4-2-3-1,4-4-2,N. da Silveira Júnior,E. Spinassé Camillato,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),2,0,GO,SC,2019,11,Sunday,Vitória mandante,2
6809,31,2019-11-06,13:23,Athletico-PR,Cruzeiro,4-2-3-1,4-2-3-1,E. de Barros,A. da Silva Braga,-,Estádio Joaquim Américo Guimarães,0,0,PR,MG,2019,11,Wednesday,Empate,0
6806,31,2019-11-06,19:30,Corinthians,Fortaleza,4-2-3-1,4-2-3-1,Coelho,R. Ceni,Corinthians,Neo Química Arena,3,2,SP,CE,2019,11,Wednesday,Vitória mandante,5
6807,31,2019-11-06,20:00,Atlético-MG,Goias,4-1-4-1,4-2-3-1,V. Carmo Mancini,N. da Silveira Júnior,Atletico-MG,Mineirão,2,0,MG,GO,2019,11,Wednesday,Vitória mandante,2
6808,31,2019-11-06,21:00,Avai,Santos,3-4-2-1,4-3-3,E. Spinassé Camillato,J. Sampaoli Moya,Santos,Ressacada,1,2,SC,SP,2019,11,Wednesday,Vitória visitante,3
6810,31,2019-11-06,21:30,Vasco,Palmeiras,4-2-4-0,4-2-3-1,V. Luxemburgo da Silva,L. Venker de Menezes,Palmeiras,Estádio Vasco da Gama,1,2,RJ,SP,2019,11,Wednesday,Vitória visitante,3
6811,31,2019-11-06,21:30,Bahia,Chapecoense,4-3-3,3-4-2-1,R. Machado Marques,M. dos Santos Gonçalves,-,Itaipava Arena Fonte Nova,1,1,BA,SC,2019,11,Wednesday,Empate,2
6812,31,2019-11-07,19:30,Ceara,Internacional,4-4-2,4-2-3-1,A. Batista,J. Mannarino,Ceara,Arena Castelão,2,0,CE,RS,2019,11,Thursday,Vitória mandante,2
6813,31,2019-11-07,19:35,Sao Paulo,Fluminense,4-3-3,4-4-1-1,F. Diniz Silva,M. de Oliveira,Fluminense,Morumbi,0,2,SP,RJ,2019,11,Thursday,Vitória visitante,2
6814,31,2019-11-07,20:00,Botafogo-RJ,Flamengo,4-1-4-1,4-2-3-1,A. Valentim do Carmo Neto,J. Pinheiro de Jesus,Flamengo,Estádio Nilton Santos,0,1,RJ,RJ,2019,11,Thursday,Vitória visitante,1
6815,31,2019-11-07,21:00,Gremio,CSA,4-2-3-1,4-2-2-2,Renato Gaúcho,A. Fucks,Gremio,Arena do Grêmio,2,1,RS,AL,2019,11,Thursday,Vitória mandante,3
6816,32,2019-11-09,17:02,Goias,Santos,4-1-4-1,4-3-3,N. da Silveira Júnior,J. Sampaoli Moya,Santos,Estádio do Governo do Estado de Goiás (Serra Dourada),0,3,GO,SP,2019,11,Saturday,Vitória visitante,3
6817,32,2019-11-09,19:00,Palmeiras,Corinthians,4-2-3-1,4-4-1-1,L. Venker de Menezes,Coelho,-,Estádio Municipal Paulo Machado de Carvalho,1,1,SP,SP,2019,11,Saturday,Empate,2
6820,32,2019-11-10,12:01,Sao Paulo,Athletico-PR,4-1-4-1,4-2-3-1,F. Diniz Silva,E. de Barros,Athletico-PR,Morumbi,0,1,SP,PR,2019,11,Sunday,Vitória visitante,1
6818,32,2019-11-10,16:00,Internacional,Fluminense,4-2-3-1,4-4-1-1,J. Mannarino,M. de Oliveira,Internacional,Estádio José Pinheiro Borda,2,1,RS,RJ,2019,11,Sunday,Vitória mandante,3
6819,32,2019-11-10,16:00,Cruzeiro,Atlético-MG,4-2-3-1,4-2-3-1,A. da Silva Braga,V. Carmo Mancini,-,Mineirão,0,0,MG,MG,2019,11,Sunday,Empate,0
6821,32,2019-11-10,18:00,Flamengo,Bahia,4-2-3-1,4-3-3,J. Pires de Deus,R. Machado Marques,Flamengo,Maracanã,3,1,RJ,BA,2019,11,Sunday,Vitória mandante,4
6822,32,2019-11-10,19:00,Chapecoense,Gremio,5-4-1,4-2-3-1,M. dos Santos Gonçalves,Renato Gaúcho,Gremio,Arena Condá,0,1,SC,RS,2019,11,Sunday,Vitória visitante,1
6823,32,2019-11-10,19:01,Fortaleza,Ceara,4-2-3-1,3-4-2-1,R. Ceni,A. Batista,Fortaleza,Arena Castelão,1,0,CE,CE,2019,11,Sunday,Vitória mandante,1
6824,32,2019-11-10,19:01,CSA,Vasco,4-2-3-1,4-2-3-1,A. Fucks,V. Luxemburgo da Silva,Vasco,Estádio Rei Pelé,0,3,AL,RJ,2019,11,Sunday,Vitória visitante,3
6825,32,2019-11-11,20:00,Botafogo-RJ,Avai,4-2-3-1,4-1-4-1,A. Valentim do Carmo Neto,E. Spinassé Camillato,Botafogo-RJ,Estádio Nilton Santos,2,0,RJ,SC,2019,11,Monday,Vitória mandante,2
6826,34,2019-11-13,21:30,Flamengo,Vasco,4-2-3-1,4-1-2-1-2,J. Pinheiro de Jesus,V. Luxemburgo da Silva,-,Maracanã,4,4,RJ,RJ,2019,11,Wednesday,Empate,8
6836,33,2019-11-16,17:00,Santos,Sao Paulo,4-3-3,4-2-3-1,J. Sampaoli Moya,F. Diniz Silva,-,Estádio Urbano Caldeira,1,1,SP,SP,2019,11,Saturday,Empate,2
6837,33,2019-11-16,19:00,Fluminense,Atlético-MG,4-1-4-1,4-2-3-1,M. de Oliveira,V. Carmo Mancini,-,Maracanã,1,1,RJ,MG,2019,11,Saturday,Empate,2
6841,33,2019-11-17,12:06,Athletico-PR,Botafogo-RJ,4-2-3-1,4-2-3-1,E. de Barros,A. Valentim do Carmo Neto,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,RJ,2019,11,Sunday,Vitória mandante,1
6838,33,2019-11-17,16:00,Gremio,Flamengo,4-2-3-1,4-2-3-1,Renato Gaúcho,J. Pinheiro de Jesus,Flamengo,Arena do Grêmio,0,1,RS,RJ,2019,11,Sunday,Vitória visitante,1
6839,33,2019-11-17,16:01,Bahia,Palmeiras,4-3-3,4-2-3-1,R. Machado Marques,L. Venker de Menezes,-,Itaipava Arena Fonte Nova,1,1,BA,SP,2019,11,Sunday,Empate,2
6840,33,2019-11-17,18:00,Chapecoense,Ceara,4-2-3-1,4-2-3-1,M. dos Santos Gonçalves,A. Batista,Chapecoense,Arena Condá,1,0,SC,CE,2019,11,Sunday,Vitória mandante,1
6842,33,2019-11-17,18:00,Corinthians,Internacional,4-4-1-1,4-2-3-1,Coelho,J. Mannarino,-,Neo Química Arena,0,0,SP,RS,2019,11,Sunday,Empate,0
6843,33,2019-11-17,19:02,Fortaleza,CSA,4-2-3-1,4-2-3-1,R. Ceni,A. Fucks,Fortaleza,Arena Castelão,3,0,CE,AL,2019,11,Sunday,Vitória mandante,3
6844,33,2019-11-18,19:33,Vasco,Goias,4-1-4-1,4-4-1-1,V. Luxemburgo da Silva,N. da Silveira Júnior,-,Estádio Vasco da Gama,1,1,RJ,GO,2019,11,Monday,Empate,2
6845,33,2019-11-18,20:00,Cruzeiro,Avai,4-2-3-1,4-4-2,A. da Silva Braga,E. Spinassé Camillato,-,Mineirão,0,0,MG,SC,2019,11,Monday,Empate,0
6827,34,2019-11-23,21:01,Santos,Cruzeiro,4-3-3,4-1-4-1,J. Sampaoli Moya,A. da Silva Braga,Santos,Estádio Urbano Caldeira,4,1,SP,MG,2019,11,Saturday,Vitória mandante,5
6829,34,2019-11-24,14:12,Atlético-MG,Athletico-PR,4-4-2,4-2-3-1,V. Carmo Mancini,E. de Barros,Athletico-PR,Mineirão,0,1,MG,PR,2019,11,Sunday,Vitória visitante,1
6828,34,2019-11-24,16:00,Palmeiras,Gremio,4-2-3-1,4-2-3-1,L. Venker de Menezes,Renato Gaúcho,Gremio,Allianz Parque,1,2,SP,RS,2019,11,Sunday,Vitória visitante,3
6830,34,2019-11-24,16:02,Goias,Bahia,4-2-3-1,4-4-2,N. da Silveira Júnior,R. Machado Marques,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),4,3,GO,BA,2019,11,Sunday,Vitória mandante,7
6831,34,2019-11-24,18:00,Botafogo-RJ,Corinthians,4-2-3-1,4-1-2-1-2,A. Valentim do Carmo Neto,Coelho,Botafogo-RJ,Estádio Nilton Santos,1,0,RJ,SP,2019,11,Sunday,Vitória mandante,1
6833,34,2019-11-24,19:00,Internacional,Fortaleza,4-2-3-1,4-2-3-1,J. Mannarino,R. Ceni,-,Estádio José Pinheiro Borda,2,2,RS,CE,2019,11,Sunday,Empate,4
6834,34,2019-11-24,19:00,Avai,Chapecoense,4-3-3,4-2-3-1,E. Spinassé Camillato,M. dos Santos Gonçalves,Chapecoense,Ressacada,0,1,SC,SC,2019,11,Sunday,Vitória visitante,1
6832,34,2019-11-24,19:02,Ceara,Sao Paulo,4-1-4-1,4-1-4-1,A. Batista,F. Diniz Silva,-,Arena Castelão,1,1,CE,SP,2019,11,Sunday,Empate,2
6835,34,2019-11-25,20:00,CSA,Fluminense,4-2-3-1,4-4-1-1,A. Fucks,M. de Oliveira,Fluminense,Estádio Rei Pelé,0,1,AL,RJ,2019,11,Monday,Vitória visitante,1
6846,35,2019-11-27,19:30,Internacional,Goias,4-2-3-1,4-1-4-1,J. Mannarino,N. da Silveira Júnior,Goias,Estádio José Pinheiro Borda,1,2,RS,GO,2019,11,Wednesday,Vitória visitante,3
6847,35,2019-11-27,19:30,Chapecoense,Botafogo-RJ,4-1-4-1,4-1-4-1,M. dos Santos Gonçalves,A. Valentim do Carmo Neto,Botafogo-RJ,Arena Condá,0,1,SC,RJ,2019,11,Wednesday,Vitória visitante,1
6849,35,2019-11-27,19:51,Athletico-PR,Gremio,4-1-4-1,4-2-3-1,E. de Barros,Renato Gaúcho,Athletico-PR,Estádio Joaquim Américo Guimarães,2,0,PR,RS,2019,11,Wednesday,Vitória mandante,2
6848,35,2019-11-27,21:02,Bahia,Atlético-MG,4-2-3-1,4-2-3-1,R. Machado Marques,V. Carmo Mancini,-,Itaipava Arena Fonte Nova,1,1,BA,MG,2019,11,Wednesday,Empate,2
6851,35,2019-11-27,21:30,Corinthians,Avai,4-1-4-1,4-3-3,Coelho,E. Spinassé Camillato,Corinthians,Neo Química Arena,3,0,SP,SC,2019,11,Wednesday,Vitória mandante,3
6850,35,2019-11-27,21:31,Flamengo,Ceara,4-2-3-1,4-5-1,J. Pinheiro de Jesus,A. Batista,Flamengo,Maracanã,4,1,RJ,CE,2019,11,Wednesday,Vitória mandante,5
6852,35,2019-11-28,19:30,Fluminense,Palmeiras,4-4-1-1,4-2-3-1,M. de Oliveira,L. Venker de Menezes,Fluminense,Maracanã,1,0,RJ,SP,2019,11,Thursday,Vitória mandante,1
6853,35,2019-11-28,20:01,Fortaleza,Santos,4-2-3-1,4-3-3,R. Ceni,J. Sampaoli Moya,Fortaleza,Arena Castelão,2,1,CE,SP,2019,11,Thursday,Vitória mandante,3
6854,35,2019-11-28,20:31,Sao Paulo,Vasco,4-2-3-1,4-2-3-1,F. Diniz Silva,V. Luxemburgo da Silva,Sao Paulo,Morumbi,1,0,SP,RJ,2019,11,Thursday,Vitória mandante,1
6855,35,2019-11-28,21:30,Cruzeiro,CSA,4-2-3-1,4-2-3-1,A. da Silva Braga,A. Fucks,CSA,Mineirão,0,1,MG,AL,2019,11,Thursday,Vitória visitante,1
6856,36,2019-11-30,19:00,Botafogo-RJ,Internacional,4-1-4-1,4-2-3-1,A. Valentim do Carmo Neto,J. Mannarino,Internacional,Estádio Nilton Santos,0,1,RJ,RS,2019,11,Saturday,Vitória visitante,1
6857,36,2019-11-30,19:00,Ceara,Athletico-PR,4-2-3-1,4-2-3-1,A. Fucks,E. de Barros,-,Arena Castelão,1,1,CE,PR,2019,11,Saturday,Empate,2
6859,36,2019-12-01,15:59,Palmeiras,Flamengo,4-2-2-2,4-2-3-1,L. Venker de Menezes,J. Pinheiro de Jesus,Flamengo,Allianz Parque,1,3,SP,RJ,2019,12,Sunday,Vitória visitante,4
6858,36,2019-12-01,16:01,Avai,Fluminense,4-3-3,4-4-1-1,E. Spinassé Camillato,M. de Oliveira,-,Ressacada,1,1,SC,RJ,2019,12,Sunday,Empate,2
6860,36,2019-12-01,16:02,Goias,Fortaleza,4-2-3-1,4-2-3-1,N. da Silveira Júnior,R. Ceni,Fortaleza,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,CE,2019,12,Sunday,Vitória visitante,3
6861,36,2019-12-01,17:58,CSA,Bahia,4-2-3-1,4-3-3,G. Santos Vasconcelo,R. Machado Marques,Bahia,Estádio Rei Pelé,1,2,AL,BA,2019,12,Sunday,Vitória visitante,3
6862,36,2019-12-01,18:00,Atlético-MG,Corinthians,4-2-3-1,4-1-4-1,V. Carmo Mancini,Coelho,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,SP,2019,12,Sunday,Vitória mandante,3
6863,36,2019-12-01,19:00,Santos,Chapecoense,3-4-3,4-1-4-1,J. Sampaoli Moya,M. dos Santos Gonçalves,Santos,Estádio Urbano Caldeira,2,0,SP,SC,2019,12,Sunday,Vitória mandante,2
6864,36,2019-12-01,19:00,Gremio,Sao Paulo,4-2-3-1,4-1-4-1,Renato Gaúcho,F. Diniz Silva,Gremio,Arena do Grêmio,3,0,RS,SP,2019,12,Sunday,Vitória mandante,3
6865,36,2019-12-02,20:01,Vasco,Cruzeiro,4-3-3,4-3-3,V. Luxemburgo da Silva,A. Batista,Vasco,Estádio Vasco da Gama,1,0,RJ,MG,2019,12,Monday,Vitória mandante,1
6866,37,2019-12-04,19:01,Athletico-PR,Santos,4-2-3-1,4-3-3,E. de Barros,J. Sampaoli Moya,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,SP,2019,12,Wednesday,Vitória mandante,1
6868,37,2019-12-04,19:30,Atlético-MG,Botafogo-RJ,4-2-3-1,4-2-3-1,V. Carmo Mancini,A. Valentim do Carmo Neto,Atletico-MG,Mineirão,2,0,MG,RJ,2019,12,Wednesday,Vitória mandante,2
6867,37,2019-12-04,19:31,Ceara,Corinthians,4-2-3-1,4-1-4-1,A. Fucks,Coelho,Corinthians,Arena Castelão,0,1,CE,SP,2019,12,Wednesday,Vitória visitante,1
6869,37,2019-12-04,21:00,Chapecoense,CSA,4-5-1,4-2-3-1,M. dos Santos Gonçalves,G. Santos Vasconcelo,Chapecoense,Arena Condá,3,0,SC,AL,2019,12,Wednesday,Vitória mandante,3
6870,37,2019-12-04,21:30,Fluminense,Fortaleza,4-2-3-1,4-2-3-1,M. de Oliveira,R. Ceni,-,Maracanã,0,0,RJ,CE,2019,12,Wednesday,Empate,0
6871,37,2019-12-04,21:30,Sao Paulo,Internacional,4-1-4-1,4-1-4-1,M. Longo de Araújo,J. Mannarino,Sao Paulo,Morumbi,2,1,SP,RS,2019,12,Wednesday,Vitória mandante,3
6872,37,2019-12-05,19:15,Gremio,Cruzeiro,4-2-3-1,4-1-4-1,Renato Gaúcho,A. Batista,Gremio,Arena do Grêmio,2,0,RS,MG,2019,12,Thursday,Vitória mandante,2
6873,37,2019-12-05,19:17,Palmeiras,Goias,4-2-3-1,4-3-3,A. Lopes dos Santos,N. da Silveira Júnior,Palmeiras,Estádio Brinco de Ouro,5,1,SP,GO,2019,12,Thursday,Vitória mandante,6
6874,37,2019-12-05,19:19,Bahia,Vasco,4-3-3,4-3-3,R. Machado Marques,V. Luxemburgo da Silva,-,Itaipava Arena Fonte Nova,1,1,BA,RJ,2019,12,Thursday,Empate,2
6875,37,2019-12-05,20:03,Flamengo,Avai,4-2-3-1,5-4-1,J. Pinheiro de Jesus,E. Spinassé Camillato,Flamengo,Maracanã,6,1,RJ,SC,2019,12,Thursday,Vitória mandante,7
6876,38,2019-12-08,16:00,Corinthians,Fluminense,4-4-2,4-2-3-1,Coelho,M. de Oliveira,Fluminense,Neo Química Arena,1,2,SP,RJ,2019,12,Sunday,Vitória visitante,3
6878,38,2019-12-08,16:00,Botafogo-RJ,Ceara,4-1-4-1,4-1-4-1,A. Valentim do Carmo Neto,A. Fucks,-,Estádio Nilton Santos,1,1,RJ,CE,2019,12,Sunday,Empate,2
6880,38,2019-12-08,16:00,Internacional,Atlético-MG,4-2-3-1,4-2-3-1,J. Mannarino,V. Carmo Mancini,Internacional,Estádio José Pinheiro Borda,2,1,RS,MG,2019,12,Sunday,Vitória mandante,3
6879,38,2019-12-08,16:01,CSA,Sao Paulo,4-2-3-1,4-3-3,G. Santos Vasconcelo,F. Diniz Silva,Sao Paulo,Estádio Rei Pelé,1,2,AL,SP,2019,12,Sunday,Vitória visitante,3
6881,38,2019-12-08,16:01,Cruzeiro,Palmeiras,4-3-3,4-2-3-1,A. Batista,A. Lopes dos Santos,Palmeiras,Mineirão,0,2,MG,SP,2019,12,Sunday,Vitória visitante,2
6882,38,2019-12-08,16:01,Goias,Gremio,4-3-3,4-2-3-1,N. da Silveira Júnior,Renato Gaúcho,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),3,2,GO,RS,2019,12,Sunday,Vitória mandante,5
6883,38,2019-12-08,16:01,Vasco,Chapecoense,4-3-3,4-1-4-1,V. Luxemburgo da Silva,M. dos Santos Gonçalves,-,Maracanã,1,1,RJ,SC,2019,12,Sunday,Empate,2
6885,38,2019-12-08,16:01,Fortaleza,Bahia,4-2-3-1,4-3-3,R. Ceni,R. Machado Marques,Fortaleza,Arena Castelão,2,1,CE,BA,2019,12,Sunday,Vitória mandante,3
6877,38,2019-12-08,16:02,Santos,Flamengo,4-3-3,4-2-3-1,J. Sampaoli Moya,J. Pinheiro de Jesus,Santos,Estádio Urbano Caldeira,4,0,SP,RJ,2019,12,Sunday,Vitória mandante,4
6884,38,2019-12-08,16:08,Avai,Athletico-PR,4-2-3-1,4-2-3-1,E. Spinassé Camillato,E. de Barros,-,Ressacada,0,0,SC,PR,2019,12,Sunday,Empate,0
6888,1,2020-08-08,10:40,Sport,Ceara,4-2-3-1,4-2-3-1,D. Pollo Barioni,A. Ferreira,Sport,Adelmar da Costa Carvalho,3,2,PE,CE,2020,8,Saturday,Vitória mandante,5
6887,1,2020-08-08,10:57,Coritiba,Internacional,4-2-3-1,4-2-3-1,E. de Souza Barroca,E. Coudet,Internacional,Couto Pereira,0,1,PR,RS,2020,8,Saturday,Vitória visitante,1
6886,1,2020-08-08,19:00,Fortaleza,Athletico-PR,4-2-3-1,4-3-3,R. Ceni,D. Silvestre Júnior,Athletico-PR,Arena Castelão,0,2,CE,PR,2020,8,Saturday,Vitória visitante,2
6890,1,2020-08-09,16:00,Flamengo,Atlético-MG,4-2-3-1,3-5-2,D. Torrent Font,J. Sampaoli Moya,Atletico-MG,Maracanã,0,1,RJ,MG,2020,8,Sunday,Vitória visitante,1
6889,1,2020-08-09,16:02,Santos,Bragantino,4-3-3,4-2-3-1,A. Stival,F. de Oliveira Conceição,-,Estádio Urbano Caldeira,1,1,SP,SP,2020,8,Sunday,Empate,2
6891,1,2020-08-09,19:00,Gremio,Fluminense,4-2-3-1,4-3-3,Renato Gaúcho,O. Hellmann,Gremio,Arena do Grêmio,1,0,RS,RJ,2020,8,Sunday,Vitória mandante,1
6896,2,2020-08-12,09:43,Athletico-PR,Goias,4-3-3,4-4-2,D. Silvestre Júnior,N. da Silveira Júnior,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,GO,2020,8,Wednesday,Vitória mandante,3
6898,2,2020-08-12,19:15,Bragantino,Botafogo-RJ,4-2-3-1,4-2-3-1,F. de Oliveira Conceição,P. Autuori de Mello,-,Nabizão,1,1,SP,RJ,2020,8,Wednesday,Empate,2
6897,2,2020-08-12,19:16,Atlético-MG,Corinthians,4-3-3,4-2-3-1,J. Sampaoli Moya,T. Retzalff Nunes,Atletico-MG,Mineirão,3,2,MG,SP,2020,8,Wednesday,Vitória mandante,5
6899,2,2020-08-12,20:30,Bahia,Coritiba,4-1-2-1-2,4-2-3-1,R. Machado Marques,E. de Souza Barroca,Bahia,Estádio de Pituaçu,1,0,BA,PR,2020,8,Wednesday,Vitória mandante,1
6900,2,2020-08-12,20:31,Atletico-GO,Flamengo,4-2-3-1,4-2-3-1,V. Carmo Mancini,D. Torrent Font,Atletico-GO,Estádio Olímpico Pedro Ludovico Teixeira,3,0,GO,RJ,2020,8,Wednesday,Vitória mandante,3
6901,2,2020-08-12,21:30,Ceara,Gremio,4-2-3-1,4-2-3-1,A. Ferreira,Renato Gaúcho,-,Arena Castelão,1,1,CE,RS,2020,8,Wednesday,Empate,2
6902,2,2020-08-12,21:30,Fluminense,Palmeiras,4-3-3,4-2-3-1,O. Hellmann,V. Luxemburgo da Silva,-,Maracanã,1,1,RJ,SP,2020,8,Wednesday,Empate,2
6903,2,2020-08-13,19:16,Sao Paulo,Fortaleza,4-2-3-1,4-2-3-1,F. Diniz Silva,R. Ceni,Sao Paulo,Morumbi,1,0,SP,CE,2020,8,Thursday,Vitória mandante,1
6904,2,2020-08-13,19:32,Internacional,Santos,4-1-2-1-2,3-5-2,E. Coudet,A. Stival,Internacional,Estádio José Pinheiro Borda,2,0,RS,SP,2020,8,Thursday,Vitória mandante,2
6905,2,2020-08-13,20:00,Vasco,Sport,4-1-4-1,4-2-3-1,R. Menezes Hubner,D. Pollo Barioni,Vasco,Estádio Vasco da Gama,2,0,RJ,PE,2020,8,Thursday,Vitória mandante,2
6907,3,2020-08-15,12:57,Coritiba,Flamengo,4-4-2,4-2-3-1,E. de Souza Barroca,D. Torrent Font,Flamengo,Couto Pereira,0,1,PR,RJ,2020,8,Saturday,Vitória visitante,1
6906,3,2020-08-15,19:00,Gremio,Corinthians,4-2-3-1,4-2-3-1,Renato Gaúcho,T. Retzalff Nunes,-,Arena do Grêmio,0,0,RS,SP,2020,8,Saturday,Empate,0
6908,3,2020-08-15,21:30,Palmeiras,Goias,4-2-3-1,3-4-3,V. Luxemburgo da Silva,N. da Silveira Júnior,-,Allianz Parque,1,1,SP,GO,2020,8,Saturday,Empate,2
6909,3,2020-08-16,11:01,Atlético-MG,Ceara,4-2-3-1,4-2-3-1,J. Sampaoli Moya,A. Ferreira,Atletico-MG,Mineirão,2,0,MG,CE,2020,8,Sunday,Vitória mandante,2
6910,3,2020-08-16,16:00,Bahia,Bragantino,4-2-3-1,4-1-4-1,R. Machado Marques,F. de Oliveira Conceição,Bahia,Estádio de Pituaçu,2,1,BA,SP,2020,8,Sunday,Vitória mandante,3
6911,3,2020-08-16,16:00,Vasco,Sao Paulo,4-2-3-1,4-2-3-1,R. Menezes Hubner,F. Diniz Silva,Vasco,Estádio Vasco da Gama,2,1,RJ,SP,2020,8,Sunday,Vitória mandante,3
6912,3,2020-08-16,18:00,Fluminense,Internacional,4-3-3,4-1-2-1-2,O. Hellmann,E. Coudet,Fluminense,Maracanã,2,1,RJ,RS,2020,8,Sunday,Vitória mandante,3
6913,3,2020-08-16,19:00,Atletico-GO,Sport,4-2-3-1,4-2-3-1,V. Carmo Mancini,D. Pollo Barioni,-,Estádio Olímpico Pedro Ludovico Teixeira,1,1,GO,PE,2020,8,Sunday,Empate,2
6914,3,2020-08-16,19:30,Fortaleza,Botafogo-RJ,4-2-3-1,4-2-3-1,R. Ceni,P. Autuori de Mello,-,Arena Castelão,0,0,CE,RJ,2020,8,Sunday,Empate,0
6915,3,2020-08-16,19:46,Santos,Athletico-PR,4-3-3,4-3-3,A. Stival,L. Silvestre,Santos,Estádio Urbano Caldeira,3,1,SP,PR,2020,8,Sunday,Vitória mandante,4
6916,4,2020-08-19,19:15,Flamengo,Gremio,4-2-3-1,4-3-3,D. Torrent Font,Renato Gaúcho,-,Maracanã,1,1,RJ,RS,2020,8,Wednesday,Empate,2
6917,4,2020-08-19,19:15,Bragantino,Fluminense,4-3-3,4-2-3-1,F. de Oliveira Conceição,O. Hellmann,Bragantino,Nabizão,2,1,SP,RJ,2020,8,Wednesday,Vitória mandante,3
6918,4,2020-08-19,19:31,Athletico-PR,Palmeiras,4-3-3,4-2-3-1,D. Silvestre Júnior,V. Luxemburgo da Silva,Palmeiras,Estádio Joaquim Américo Guimarães,0,1,PR,SP,2020,8,Wednesday,Vitória visitante,1
6920,4,2020-08-19,20:29,Internacional,Atletico-GO,4-3-3,4-3-3,E. Coudet,V. Carmo Mancini,Internacional,Estádio José Pinheiro Borda,3,0,RS,GO,2020,8,Wednesday,Vitória mandante,3
6919,4,2020-08-19,20:31,Goias,Fortaleza,3-4-3,4-2-3-1,N. da Silveira Júnior,R. Ceni,Fortaleza,Estádio da Serrinha,1,3,GO,CE,2020,8,Wednesday,Vitória visitante,4
6921,4,2020-08-19,21:30,Corinthians,Coritiba,4-2-3-1,4-2-3-1,T. Retzalff Nunes,E. de Souza Barroca,Corinthians,Neo Química Arena,3,1,SP,PR,2020,8,Wednesday,Vitória mandante,4
